start_ip,end_ip,asn
200.25.40.0,200.25.41.255,7195
200.25.42.0,200.25.43.255,7195
200.25.44.0,200.25.47.255,7195
200.25.48.0,200.25.49.255,7195
200.25.50.0,200.25.50.255,7195
200.25.51.0,200.25.51.255,7195
200.25.52.0,200.25.55.255,7195
200.25.56.0,200.25.59.255,7195
200.25.60.0,200.25.63.255,7195
200.25.64.0,200.25.64.255,272043
200.25.65.0,200.25.65.255,7195
200.25.66.0,200.25.66.255,7195
200.25.67.0,200.25.67.255,7195
200.25.70.0,200.25.71.255,7195
200.25.72.0,200.25.72.255,7195
200.25.73.0,200.25.73.255,7195
200.25.74.0,200.25.74.255,7195
200.25.75.0,200.25.75.255,7195
200.25.76.0,200.25.76.255,7195
200.25.77.0,200.25.77.255,7195
200.25.78.0,200.25.78.255,7195
200.25.79.0,200.25.79.255,7195
200.25.80.0,200.25.80.255,64124
200.25.81.0,200.25.81.255,7195
200.25.82.0,200.25.82.255,7195
200.25.83.0,200.25.83.255,7195
200.25.84.0,200.25.84.255,7195
200.25.85.0,200.25.85.255,7195
200.25.86.0,200.25.86.255,7195
200.25.88.0,200.25.88.255,7195
200.25.89.0,200.25.89.255,7195
200.25.90.0,200.25.90.255,7195
200.25.91.0,200.25.91.255,7195
200.25.92.0,200.25.92.255,7195
200.25.93.0,200.25.93.255,7195
200.25.94.0,200.25.94.255,7195
200.25.95.0,200.25.95.255,7195
200.25.96.0,200.25.96.255,7195
200.25.97.0,200.25.97.255,7195
200.25.98.0,200.25.98.255,7195
200.25.99.0,200.25.99.255,7195
200.25.100.0,200.25.100.255,7195
200.25.101.0,200.25.101.255,7195
200.25.102.0,200.25.102.255,7195
200.25.103.0,200.25.103.255,7195
200.25.104.0,200.25.104.255,7195
200.25.105.0,200.25.105.255,7195
200.25.106.0,200.25.106.255,7195
200.25.107.0,200.25.107.255,7195
200.25.108.0,200.25.108.255,7195
200.25.109.0,200.25.109.255,7195
200.25.110.0,200.25.110.255,7195
200.25.111.0,200.25.111.255,7195
200.25.112.0,200.25.112.255,7195
200.25.113.0,200.25.113.255,7195
200.25.114.0,200.25.114.255,7195
200.25.115.0,200.25.115.255,7195
200.25.116.0,200.25.116.255,7195
200.25.117.0,200.25.117.255,7195
200.25.118.0,200.25.118.255,7195
200.25.119.0,200.25.119.255,7195
200.25.120.0,200.25.120.255,7195
200.25.121.0,200.25.121.255,7195
200.25.122.0,200.25.122.255,7195
200.25.123.0,200.25.123.255,7195
200.25.124.0,200.25.124.255,7195
200.25.125.0,200.25.125.255,7195
200.25.126.0,200.25.126.255,7195
200.25.127.0,200.25.127.255,7195
200.25.224.0,200.25.224.255,27763
200.25.225.0,200.25.225.255,27763
200.25.226.0,200.25.226.255,27763
200.25.227.0,200.25.227.255,27763
200.25.228.0,200.25.228.255,27763
200.25.229.0,200.25.229.255,27763
200.25.230.0,200.25.230.255,27763
200.25.231.0,200.25.231.255,27763
200.25.232.0,200.25.232.255,27763
200.25.233.0,200.25.233.255,27763
200.25.234.0,200.25.234.255,27763
200.25.235.0,200.25.235.255,27763
200.25.236.0,200.25.236.255,27763
200.25.237.0,200.25.237.255,27763
200.25.238.0,200.25.238.255,27763
200.25.239.0,200.25.239.255,27763
200.25.241.0,200.25.241.255,27763
200.25.242.0,200.25.242.255,27763
200.25.243.0,200.25.243.255,27763
200.25.244.0,200.25.244.255,27763
200.25.245.0,200.25.245.255,27763
200.25.246.0,200.25.246.255,27763
200.25.248.0,200.25.248.255,27763
200.25.249.0,200.25.249.255,27763
200.25.250.0,200.25.250.255,27763
200.25.251.0,200.25.251.255,27763
200.25.252.0,200.25.252.255,27763
200.25.253.0,200.25.253.255,27763
200.25.254.0,200.25.254.255,27763
200.25.255.0,200.25.255.255,27763
200.26.128.0,200.26.159.255,14080
200.26.232.0,200.26.235.255,269907
200.29.96.0,200.29.111.255,10299
200.29.112.0,200.29.127.255,10299
200.29.232.0,200.29.232.255,27941
200.29.233.0,200.29.233.255,27941
200.29.234.0,200.29.234.255,27941
200.29.235.0,200.29.235.255,27941
200.29.236.0,200.29.236.255,27941
200.29.237.0,200.29.237.255,27941
200.29.238.0,200.29.238.255,27941
200.29.239.0,200.29.239.255,27941
200.30.64.0,200.30.95.255,13489
200.30.96.0,200.30.127.255,3816
200.31.64.0,200.31.95.255,27975
200.31.192.0,200.31.223.255,13489
200.33.28.0,200.33.28.255,273074
200.34.0.0,200.34.0.255,61457
200.34.171.0,200.34.171.255,61463
200.35.32.0,200.35.63.255,13489
200.41.4.0,200.41.4.255,27941
200.41.112.0,200.41.112.255,273057
200.41.113.0,200.41.113.255,273187
200.47.156.0,200.47.156.255,14187
200.47.157.0,200.47.157.255,14187
200.47.158.0,200.47.158.255,14187
200.47.170.0,200.47.170.255,14187
200.47.171.0,200.47.171.255,14187
200.47.172.0,200.47.172.255,14187
200.47.173.0,200.47.173.255,14187
200.47.175.0,200.47.175.255,14187
200.47.176.0,200.47.176.255,14187
200.47.177.0,200.47.177.255,14187
200.47.216.0,200.47.216.255,14187
200.47.217.0,200.47.217.255,14187
200.47.219.0,200.47.219.255,14187
200.58.192.0,200.58.223.255,13489
200.58.224.0,200.58.239.255,13489
200.69.64.0,200.69.95.255,262186
200.69.96.0,200.69.99.255,19429
200.69.100.0,200.69.101.255,19429
200.69.102.0,200.69.102.255,19429
200.69.103.0,200.69.103.255,19429
200.69.104.0,200.69.105.255,19429
200.69.106.0,200.69.106.255,19429
200.69.107.0,200.69.107.255,19429
200.69.108.0,200.69.111.255,19429
200.69.112.0,200.69.127.255,19429
200.71.32.0,200.71.32.255,10620
200.71.33.0,200.71.33.255,10620
200.71.34.0,200.71.34.255,10620
200.71.35.0,200.71.35.255,10620
200.71.36.0,200.71.36.255,10620
200.71.37.0,200.71.37.255,10620
200.71.38.0,200.71.38.255,10620
200.71.39.0,200.71.39.255,10620
200.71.40.0,200.71.40.255,10620
200.71.41.0,200.71.41.255,10620
200.71.42.0,200.71.42.255,10620
200.71.43.0,200.71.43.255,10620
200.71.44.0,200.71.44.255,10620
200.71.45.0,200.71.45.255,10620
200.71.46.0,200.71.46.255,10620
200.71.47.0,200.71.47.255,10620
200.71.48.0,200.71.48.255,10620
200.71.49.0,200.71.49.255,10620
200.71.50.0,200.71.50.255,10620
200.71.51.0,200.71.51.255,10620
200.71.52.0,200.71.52.255,10620
200.71.53.0,200.71.53.255,10620
200.71.54.0,200.71.54.255,10620
200.71.55.0,200.71.55.255,10620
200.71.56.0,200.71.56.255,10620
200.71.57.0,200.71.57.255,10620
200.71.58.0,200.71.58.255,10620
200.71.59.0,200.71.59.255,10620
200.71.60.0,200.71.60.255,10620
200.71.61.0,200.71.61.255,10620
200.71.62.0,200.71.62.255,10620
200.71.63.0,200.71.63.255,10620
200.74.128.0,200.74.159.255,14080
200.75.32.0,200.75.63.255,19429
200.75.64.0,200.75.95.255,13489
200.81.56.0,200.81.57.255,263199
200.81.58.0,200.81.58.255,52258
200.81.59.0,200.81.59.255,52258
200.81.60.0,200.81.60.255,52258
200.81.61.0,200.81.61.255,52258
200.81.62.0,200.81.63.255,263199
200.85.224.0,200.85.227.255,14187
200.85.228.0,200.85.231.255,14187
200.85.232.0,200.85.235.255,14187
200.85.236.0,200.85.239.255,14187
200.85.241.0,200.85.241.255,14187
200.85.243.0,200.85.243.255,14187
200.85.244.0,200.85.247.255,14187
200.85.248.0,200.85.251.255,14187
200.85.252.0,200.85.255.255,14187
200.89.6.0,200.89.6.255,14187
200.89.7.0,200.89.7.255,14187
200.89.8.0,200.89.8.255,14187
200.89.9.0,200.89.9.255,14187
200.89.10.0,200.89.10.255,14187
200.89.11.0,200.89.11.255,14187
200.89.13.0,200.89.13.255,14187
200.89.14.0,200.89.14.255,14187
200.89.96.0,200.89.111.255,8163
200.89.112.0,200.89.127.255,8163
200.89.192.0,200.89.223.255,3816
200.89.232.0,200.89.235.255,10620
200.89.236.0,200.89.236.255,10620
200.89.237.0,200.89.237.255,10620
200.89.238.0,200.89.238.255,10620
200.89.239.0,200.89.239.255,10620
200.89.240.0,200.89.243.255,10620
200.89.244.0,200.89.247.255,10620
200.89.248.0,200.89.249.255,10620
200.89.250.0,200.89.251.255,10620
200.89.252.0,200.89.253.255,10620
200.89.254.0,200.89.254.255,10620
200.89.255.0,200.89.255.255,10620
200.93.128.0,200.93.191.255,19429
200.106.196.0,200.106.199.255,271809
200.110.168.0,200.110.168.255,27951
200.110.169.0,200.110.169.255,27951
200.110.170.0,200.110.170.255,27951
200.110.171.0,200.110.171.255,27951
200.110.172.0,200.110.172.255,27951
200.110.173.0,200.110.173.255,27951
200.110.174.0,200.110.174.255,27951
200.110.175.0,200.110.175.255,27951
200.112.192.0,200.112.199.255,262191
200.112.200.0,200.112.203.255,262191
200.112.206.0,200.112.207.255,262191
200.112.208.0,200.112.208.255,27941
200.112.209.0,200.112.209.255,27941
200.112.210.0,200.112.210.255,27941
200.112.211.0,200.112.211.255,27941
200.112.212.0,200.112.212.255,27941
200.112.213.0,200.112.213.255,27941
200.112.214.0,200.112.214.255,27941
200.112.215.0,200.112.215.255,27941
200.114.0.0,200.114.63.255,13489
200.115.178.0,200.115.178.255,14080
200.115.180.0,200.115.180.255,27731
200.115.181.0,200.115.181.255,262226
200.116.0.0,200.116.255.255,13489
200.118.0.0,200.118.7.255,10620
200.118.8.0,200.118.8.255,14080
200.118.9.0,200.118.9.255,14080
200.118.10.0,200.118.10.255,14080
200.118.11.0,200.118.11.255,14080
200.118.12.0,200.118.12.255,14080
200.118.13.0,200.118.13.255,14080
200.118.14.0,200.118.14.255,14080
200.118.15.0,200.118.15.255,14080
200.118.16.0,200.118.17.255,10620
200.118.18.0,200.118.19.255,10620
200.118.20.0,200.118.20.255,10620
200.118.21.0,200.118.21.255,10620
200.118.22.0,200.118.22.255,10620
200.118.23.0,200.118.23.255,10620
200.118.24.0,200.118.31.255,10620
200.118.32.0,200.118.35.255,10620
200.118.36.0,200.118.39.255,10620
200.118.40.0,200.118.40.255,14080
200.118.41.0,200.118.41.255,14080
200.118.42.0,200.118.42.255,14080
200.118.43.0,200.118.43.255,14080
200.118.48.0,200.118.48.255,10620
200.118.49.0,200.118.49.255,10620
200.118.50.0,200.118.50.255,10620
200.118.51.0,200.118.51.255,10620
200.118.52.0,200.118.52.255,10620
200.118.53.0,200.118.53.255,10620
200.118.55.0,200.118.55.255,10620
200.118.57.0,200.118.57.255,10620
200.118.58.0,200.118.58.255,14080
200.118.59.0,200.118.59.255,10620
200.118.60.0,200.118.61.255,10620
200.118.62.0,200.118.63.255,10620
200.118.64.0,200.118.64.255,14080
200.118.65.0,200.118.65.255,14080
200.118.66.0,200.118.66.255,14080
200.118.69.0,200.118.69.255,14080
200.118.71.0,200.118.71.255,14080
200.118.72.0,200.118.79.255,10620
200.118.80.0,200.118.83.255,10620
200.118.84.0,200.118.84.255,10620
200.118.96.0,200.118.99.255,14080
200.118.100.0,200.118.103.255,14080
200.118.104.0,200.118.104.255,10620
200.118.105.0,200.118.105.255,10620
200.118.106.0,200.118.106.255,10620
200.118.107.0,200.118.107.255,10620
200.118.108.0,200.118.108.255,10620
200.118.112.0,200.118.113.255,10620
200.118.114.0,200.118.114.255,10620
200.118.115.0,200.118.115.255,10620
200.118.116.0,200.118.116.255,10620
200.118.117.0,200.118.117.255,10620
200.118.118.0,200.118.118.255,10620
200.118.122.0,200.118.123.255,10620
200.118.127.0,200.118.127.255,10620
200.118.128.0,200.118.131.255,10620
200.118.132.0,200.118.135.255,10620
200.118.136.0,200.118.139.255,10620
200.118.140.0,200.118.143.255,10620
200.118.144.0,200.118.144.255,14080
200.118.145.0,200.118.145.255,10620
200.118.146.0,200.118.146.255,10620
200.118.147.0,200.118.147.255,10620
200.118.148.0,200.118.149.255,10620
200.118.150.0,200.118.150.255,14080
200.118.151.0,200.118.151.255,10620
200.118.152.0,200.118.152.255,10620
200.118.153.0,200.118.153.255,10620
200.118.154.0,200.118.154.255,10620
200.118.160.0,200.118.163.255,10620
200.118.164.0,200.118.167.255,10620
200.118.168.0,200.118.171.255,10620
200.118.172.0,200.118.175.255,10620
200.118.176.0,200.118.179.255,10620
200.118.180.0,200.118.183.255,10620
200.118.184.0,200.118.184.255,10620
200.118.185.0,200.118.185.255,10620
200.118.186.0,200.118.186.255,10620
200.118.187.0,200.118.187.255,14080
200.118.188.0,200.118.188.255,10620
200.118.189.0,200.118.189.255,10620
200.118.190.0,200.118.190.255,14080
200.118.191.0,200.118.191.255,10620
200.118.193.0,200.118.193.255,10620
200.118.194.0,200.118.194.255,10620
200.118.195.0,200.118.195.255,10620
200.118.196.0,200.118.197.255,10620
200.118.198.0,200.118.198.255,14080
200.118.199.0,200.118.199.255,14080
200.118.200.0,200.118.203.255,10620
200.118.204.0,200.118.207.255,10620
200.118.208.0,200.118.209.255,10620
200.118.210.0,200.118.210.255,10620
200.118.211.0,200.118.211.255,10620
200.118.212.0,200.118.215.255,10620
200.118.216.0,200.118.216.255,10620
200.118.217.0,200.118.217.255,10620
200.118.218.0,200.118.218.255,10620
200.118.219.0,200.118.219.255,10620
200.118.220.0,200.118.223.255,10620
200.118.224.0,200.118.224.255,10620
200.118.225.0,200.118.225.255,10620
200.118.226.0,200.118.226.255,10620
200.118.227.0,200.118.227.255,10620
200.118.228.0,200.118.231.255,10620
200.118.232.0,200.118.235.255,10620
200.118.236.0,200.118.239.255,14080
200.118.240.0,200.118.240.255,10620
200.118.241.0,200.118.241.255,10620
200.118.242.0,200.118.243.255,10620
200.118.244.0,200.118.247.255,10620
200.118.248.0,200.118.251.255,10620
200.118.252.0,200.118.253.255,10620
200.118.254.0,200.118.255.255,10620
200.119.0.0,200.119.127.255,19429
200.122.192.0,200.122.255.255,13489
200.124.124.0,200.124.124.255,262214
200.124.125.0,200.124.125.255,262214
200.150.248.0,200.150.249.255,273071
200.150.250.0,200.150.251.255,273071
200.192.106.0,200.192.106.255,264762
201.46.115.0,201.46.115.255,272851
201.46.124.0,201.46.124.255,262186
201.46.125.0,201.46.125.255,262186
201.49.128.0,201.49.131.255,269986
201.77.54.0,201.77.54.255,274218
201.130.16.0,201.130.19.255,27951
201.131.49.0,201.131.49.255,27989
201.131.78.0,201.131.78.255,263731
201.131.88.0,201.131.88.255,273006
201.131.89.0,201.131.89.255,273006
201.131.90.0,201.131.91.255,27817
201.131.97.0,201.131.97.255,263680
201.131.114.0,201.131.114.255,262158
201.131.188.0,201.131.191.255,262215
201.150.96.0,201.150.96.255,262191
201.150.97.0,201.150.97.255,262191
201.150.98.0,201.150.98.255,262191
201.150.99.0,201.150.99.255,262191
201.182.248.0,201.182.251.255,267708
201.184.0.0,201.185.255.255,13489
201.190.64.0,201.190.127.255,13489
201.216.0.0,201.216.0.255,10620
201.216.1.0,201.216.1.255,10620
201.216.6.0,201.216.7.255,10620
201.216.8.0,201.216.8.255,10620
201.216.9.0,201.216.9.255,10620
201.216.10.0,201.216.11.255,10620
201.216.12.0,201.216.15.255,14080
201.216.18.0,201.216.19.255,10620
201.216.20.0,201.216.21.255,10620
201.216.26.0,201.216.26.255,10620
201.216.27.0,201.216.27.255,10620
201.216.30.0,201.216.31.255,10620
201.216.36.0,201.216.37.255,10620
201.216.38.0,201.216.39.255,10620
201.216.40.0,201.216.41.255,10620
201.216.42.0,201.216.43.255,10620
201.216.44.0,201.216.45.255,10620
201.216.46.0,201.216.47.255,10620
201.216.48.0,201.216.51.255,10620
201.216.52.0,201.216.55.255,10620
201.216.60.0,201.216.61.255,10620
201.219.112.0,201.219.112.255,19429
201.219.113.0,201.219.113.255,19429
201.219.114.0,201.219.114.255,19429
201.219.115.0,201.219.115.255,19429
201.219.116.0,201.219.116.255,19429
201.219.117.0,201.219.117.255,19429
201.219.118.0,201.219.118.255,19429
201.219.119.0,201.219.119.255,19429
201.219.120.0,201.219.120.255,19429
201.219.121.0,201.219.121.255,19429
201.219.122.0,201.219.122.255,19429
201.219.123.0,201.219.123.255,19429
201.219.124.0,201.219.124.255,19429
201.219.125.0,201.219.125.255,19429
201.219.126.0,201.219.126.255,19429
201.219.127.0,201.219.127.255,19429
201.219.130.0,201.219.130.255,265705
201.219.192.0,201.219.192.255,267682
201.219.193.0,201.219.193.255,262215
201.219.194.0,201.219.194.255,262215
201.219.195.0,201.219.195.255,262215
201.219.196.0,201.219.196.255,262215
201.219.197.0,201.219.197.255,262215
201.219.198.0,201.219.198.255,262215
201.219.199.0,201.219.199.255,262215
201.219.200.0,201.219.200.255,262215
201.219.201.0,201.219.201.255,262215
201.219.202.0,201.219.202.255,262215
201.219.203.0,201.219.203.255,262215
201.219.204.0,201.219.204.255,262215
201.219.205.0,201.219.205.255,262215
201.219.206.0,201.219.206.255,262215
201.219.207.0,201.219.207.255,262215
201.219.208.0,201.219.208.255,262215
201.219.209.0,201.219.209.255,262215
201.219.210.0,201.219.210.255,262215
201.219.211.0,201.219.211.255,262215
201.219.212.0,201.219.212.255,262215
201.219.213.0,201.219.213.255,262215
201.219.214.0,201.219.214.255,262215
201.219.215.0,201.219.215.255,262215
201.219.216.0,201.219.216.255,262215
201.219.217.0,201.219.217.255,262215
201.219.218.0,201.219.218.255,262215
201.219.219.0,201.219.219.255,262215
201.219.220.0,201.219.220.255,262215
201.219.221.0,201.219.221.255,262215
201.219.222.0,201.219.222.255,262215
201.219.223.0,201.219.223.255,262215
201.219.241.0,201.219.241.255,27941
201.219.242.0,201.219.242.255,27941
201.219.244.0,201.219.244.255,27941
201.219.245.0,201.219.245.255,27941
201.219.246.0,201.219.246.255,27941
201.219.247.0,201.219.247.255,27941
201.220.30.0,201.220.31.255,52456
201.220.32.0,201.220.35.255,14187
201.220.36.0,201.220.39.255,14187
201.220.44.0,201.220.47.255,14187
201.220.57.0,201.220.57.255,14187
201.220.64.0,201.220.79.255,8163
201.220.80.0,201.220.95.255,8163
201.221.122.0,201.221.122.255,262245
201.221.124.0,201.221.125.255,27989
201.221.128.0,201.221.128.255,22368
201.221.129.0,201.221.129.255,22368
201.221.131.0,201.221.131.255,22368
201.221.132.0,201.221.132.255,22368
201.221.133.0,201.221.133.255,22368
201.221.134.0,201.221.134.255,22368
201.221.135.0,201.221.135.255,22368
201.221.136.0,201.221.136.255,22368
201.221.137.0,201.221.137.255,22368
201.221.138.0,201.221.138.255,22368
201.221.139.0,201.221.139.255,22368
201.221.140.0,201.221.140.255,22368
201.221.141.0,201.221.141.255,22368
201.221.143.0,201.221.143.255,22368
201.221.144.0,201.221.144.255,22368
201.221.145.0,201.221.145.255,22368
201.221.146.0,201.221.146.255,22368
201.221.148.0,201.221.148.255,22368
201.221.150.0,201.221.150.255,3816
201.221.151.0,201.221.151.255,22368
201.221.153.0,201.221.153.255,22368
201.221.155.0,201.221.155.255,22368
201.221.156.0,201.221.156.255,3816
201.221.157.0,201.221.157.255,22368
201.221.158.0,201.221.158.255,22368
201.221.159.0,201.221.159.255,22368
201.221.160.0,201.221.163.255,10620
201.221.164.0,201.221.167.255,14080
201.221.172.0,201.221.175.255,10620
201.221.176.0,201.221.177.255,10620
201.221.178.0,201.221.179.255,10620
201.221.180.0,201.221.183.255,10620
201.221.184.0,201.221.184.255,10620
201.221.185.0,201.221.185.255,10620
201.221.186.0,201.221.186.255,10620
201.221.187.0,201.221.187.255,10620
201.221.188.0,201.221.188.255,10620
201.221.189.0,201.221.189.255,10620
201.221.190.0,201.221.190.255,10620
201.221.191.0,201.221.191.255,10620
201.222.40.0,201.222.40.255,273080
201.228.0.0,201.228.31.255,3816
201.228.32.0,201.228.63.255,3816
201.228.64.0,201.228.95.255,3816
201.228.96.0,201.228.127.255,3816
201.228.128.0,201.228.143.255,3816
201.228.144.0,201.228.159.255,3816
201.228.160.0,201.228.191.255,3816
201.228.208.0,201.228.215.255,3816
201.228.216.0,201.228.223.255,3816
201.228.224.0,201.228.255.255,3816
201.232.0.0,201.233.255.255,13489
201.236.192.0,201.236.255.255,13489
201.244.0.0,201.244.255.255,19429
201.245.0.0,201.245.255.255,19429
204.157.72.0,204.157.72.255,272930
204.157.73.0,204.157.73.255,272930
204.157.74.0,204.157.74.255,272930
204.157.75.0,204.157.75.255,272930
204.157.146.0,204.157.146.255,273020
204.157.147.0,204.157.147.255,273020
204.157.148.0,204.157.148.255,273238
204.157.151.0,204.157.151.255,273238
204.157.230.0,204.157.230.255,271792
204.157.232.0,204.157.232.255,272930
204.199.83.0,204.199.83.255,273911
205.164.240.0,205.164.240.255,273238
205.235.2.0,205.235.2.255,23246
205.235.3.0,205.235.3.255,23246
206.0.24.0,206.0.24.255,272129
206.0.128.0,206.0.128.255,267757
206.0.129.0,206.0.129.255,267757
206.0.130.0,206.0.130.255,267757
206.0.131.0,206.0.131.255,267757
206.1.80.0,206.1.80.255,272859
206.1.81.0,206.1.81.255,272859
206.1.82.0,206.1.82.255,272859
206.1.83.0,206.1.83.255,272859
206.1.86.0,206.1.87.255,271992
206.1.92.0,206.1.93.255,274207
206.15.128.0,206.15.128.255,272963
206.62.112.0,206.62.112.255,274882
206.62.136.0,206.62.143.255,271957
206.84.79.0,206.84.79.255,269804
206.84.80.0,206.84.81.255,271957
206.85.26.0,206.85.26.255,273238
206.105.64.0,206.105.71.255,3816
206.106.248.0,206.106.248.255,3816
206.106.251.0,206.106.251.255,3816
206.106.252.0,206.106.255.255,3816
206.231.72.0,206.231.79.255,3816
207.180.4.0,207.180.4.255,274983
207.230.8.0,207.230.8.255,273103
207.230.10.0,207.230.10.255,273103
